DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-04-08,18:30,,,40.70145,-73.989624,"(40.70145, -73.989624)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111281,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,18:30,,,,,,GRAND CENTRAL PARKWAY           ,JEWEL AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4111377,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,18:35,QUEENS,11385,40.710964,-73.91601,"(40.710964, -73.91601)",WOODWARD AVENUE                 ,WILLOUGHBY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111525,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,18:35,,,40.688614,-73.999435,"(40.688614, -73.999435)",WARREN STREET                   ,HICKS STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111807,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,18:35,BRONX,10467,40.885693,-73.86165,"(40.885693, -73.86165)",WHITE PLAINS ROAD               ,EAST 222 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4111692,Station Wagon/Sport Utility Vehicle,Motorbike,,,
2019-04-08,18:40,MANHATTAN,10027,40.810318,-73.943634,"(40.810318, -73.943634)",WEST 129 STREET                 ,LENOX AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4111467,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,18:44,BROOKLYN,11210,40.62746,-73.93918,"(40.62746, -73.93918)",,,3806      AVENUE J                      ,1,0,1,0,0,0,0,0,Turning Improperly,,,,,4111586,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,18:45,,,40.679455,-73.8578,"(40.679455, -73.8578)",LIBERTY AVENUE                  ,80 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4111647,Sedan,Sedan,,,
2019-04-08,18:50,QUEENS,11362,40.758343,-73.73062,"(40.758343, -73.73062)",MARATHON PARKWAY                ,60 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,4112418,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,18:50,MANHATTAN,10011,40.743347,-73.99384,"(40.743347, -73.99384)",,,131       WEST 23 STREET                ,1,0,0,0,0,0,1,0,Unspecified,,,,,4111950,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,18:50,,,40.719833,-73.82624,"(40.719833, -73.82624)",VAN WYCK EXPWY                  ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,4111385,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-04-08,18:52,MANHATTAN,10024,40.789967,-73.975204,"(40.789967, -73.975204)",,,2412      BROADWAY                      ,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,,,,4111592,Taxi,Sedan,,,
2019-04-08,19:00,MANHATTAN,10022,40.75831,-73.96294,"(40.75831, -73.96294)",1 AVENUE                        ,EAST 57 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4111292,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,19:00,QUEENS,11354,40.76079,-73.83075,"(40.76079, -73.83075)",38 AVENUE                       ,MAIN STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4111336,Sedan,Sedan,,,
2019-04-08,19:00,QUEENS,11433,40.695236,-73.79799,"(40.695236, -73.79799)",,,107-19    155 STREET                    ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111619,Sedan,,,,
2019-04-08,19:00,,,40.663227,-73.93159,"(40.663227, -73.93159)",UTICA AVENUE                    ,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4111536,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,19:06,BROOKLYN,11211,40.707382,-73.95979,"(40.707382, -73.95979)",,,192       DIVISION AVENUE               ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4111361,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,19:15,MANHATTAN,10022,40.764896,-73.97256,"(40.764896, -73.97256)",5 AVENUE                        ,EAST 60 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111451,Taxi,Taxi,,,
2019-04-08,19:20,MANHATTAN,10026,40.801235,-73.947845,"(40.801235, -73.947845)",,,36        WEST 116 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4112654,Sedan,,,,
2019-04-08,19:20,BROOKLYN,11233,40.677017,-73.92182,"(40.677017, -73.92182)",RALPH AVENUE                    ,ATLANTIC AVENUE,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,,,,4111634,Sedan,Sedan,,,
2019-04-08,19:23,QUEENS,11364,40.750134,-73.76666,"(40.750134, -73.76666)",212 STREET                      ,56 AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,4111299,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,19:25,BROOKLYN,11207,40.68349,-73.90758,"(40.68349, -73.90758)",,,1469      BUSHWICK AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4112367,Sedan,Sedan,,,
2019-04-08,19:25,QUEENS,11366,40.72498,-73.794235,"(40.72498, -73.794235)",UNION TURNPIKE                  ,175 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4111304,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-04-08,19:25,QUEENS,11385,40.711075,-73.90756,"(40.711075, -73.90756)",,,2150      HARMAN STREET                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111526,Sedan,Sedan,,,
2019-04-08,19:25,QUEENS,11422,40.67546,-73.73385,"(40.67546, -73.73385)",133 AVENUE                      ,LAURELTON PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4111340,Sedan,Sedan,Sedan,,
2019-04-08,19:30,QUEENS,11435,40.704403,-73.814445,"(40.704403, -73.814445)",HILLSIDE AVENUE                 ,139 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4111416,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,19:32,,,40.67871,-73.86701,"(40.67871, -73.86701)",LIBERTY AVENUE                  ,SHERIDAN AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4112083,Sedan,Sedan,,,
2019-04-08,19:38,,,,,,MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Drugs (illegal),,,,,4111383,Sedan,,,,
2019-04-08,19:45,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4111407,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,19:50,STATEN ISLAND,10312,40.5433,-74.16424,"(40.5433, -74.16424)",RICHMOND AVENUE                 ,AMBOY ROAD,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4111309,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,19:50,,,40.646576,-74.00521,"(40.646576, -74.00521)",6 AVENUE                        ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4111275,Sedan,,,,
2019-04-08,19:53,,,40.66278,-73.88086,"(40.66278, -73.88086)",LINDEN BOULEVARD                ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4111720,Sedan,,,,
2019-04-08,19:55,,,40.68618,-73.79149,"(40.68618, -73.79149)",114 ROAD                        ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4111301,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,19:56,BRONX,10452,40.838127,-73.91931,"(40.838127, -73.91931)",WEST CLARKE PLACE               ,JEROME AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111530,Sedan,Pick-up Truck,,,
2019-04-08,1:00,MANHATTAN,10036,40.75868,-73.98336,"(40.75868, -73.98336)",,,157       WEST 47 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4110663,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,1:00,QUEENS,11369,40.757553,-73.87911,"(40.757553, -73.87911)",,,32-42     89 STREET                     ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4110911,Sedan,Sedan,,,
2019-04-08,1:15,,,40.816677,-73.893845,"(40.816677, -73.893845)",BRUCKNER EXPRESSWAY             ,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4110945,Sedan,Sedan,,,
2019-04-08,1:35,,,,,,WILLIAMSBURG BRIDGE INNER ROADWA,,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4112490,Sedan,,,,
2019-04-08,1:46,,,40.63765,-73.9528,"(40.63765, -73.9528)",FLATBUSH AVENUE                 ,EAST 26 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4110858,Sedan,,,,
2019-04-08,1:55,BRONX,10462,40.853058,-73.867744,"(40.853058, -73.867744)",,,2090      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Fatigued/Drowsy,,,,,4111896,Taxi,,,,
2019-04-08,20:00,,,40.75986,-73.78448,"(40.75986, -73.78448)",FRANCIS LEWIS BOULEVARD         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111273,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,20:00,STATEN ISLAND,10310,40.625843,-74.11077,"(40.625843, -74.11077)",,,631       BEMENT AVENUE                 ,2,0,0,0,0,0,2,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,4111482,Sedan,Sedan,Sedan,Sedan,
2019-04-08,20:01,BRONX,10454,40.811905,-73.92084,"(40.811905, -73.92084)",,,362       WILLIS AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111381,Pick-up Truck,Sedan,,,
2019-04-08,20:17,,,40.694458,-73.752205,"(40.694458, -73.752205)",LINDEN BOULEVARD                ,200 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111761,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,20:19,,,40.861862,-73.91282,"(40.861862, -73.91282)",WEST FORDHAM ROAD               ,,,5,0,0,0,0,0,5,0,Failure to Yield Right-of-Way,Unspecified,,,,4111440,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,20:20,BROOKLYN,11207,40.668243,-73.885445,"(40.668243, -73.885445)",,,535       JEROME STREET                 ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4111722,Sedan,Sedan,,,
2019-04-08,20:30,QUEENS,11433,40.69379,-73.7929,"(40.69379, -73.7929)",159 STREET                      ,109 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4112314,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,20:40,MANHATTAN,10022,40.761234,-73.96389,"(40.761234, -73.96389)",2 AVENUE                        ,EAST 60 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111452,Bike,Taxi,,,
2019-04-08,20:40,QUEENS,11372,40.755554,-73.885376,"(40.755554, -73.885376)",82 STREET                       ,NORTHERN BOULEVARD,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4111283,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,20:41,MANHATTAN,10018,40.75108,-73.98686,"(40.75108, -73.98686)",AVENUE OF THE AMERICAS          ,WEST 36 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111543,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,20:46,MANHATTAN,10016,40.74349,-73.97975,"(40.74349, -73.97975)",,,439       3 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111791,Bus,Sedan,,,
2019-04-08,21:00,,,,,,150 STREET                      ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111324,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,21:00,,,40.769993,-73.915825,"(40.769993, -73.915825)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4111411,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,21:00,BROOKLYN,11208,40.673252,-73.87773,"(40.673252, -73.87773)",BELMONT AVENUE                  ,MONTAUK AVENUE,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4112068,Taxi,Sedan,,,
2019-04-08,21:05,,,40.754105,-73.72321,"(40.754105, -73.72321)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4112416,Carry All,Sedan,,,
2019-04-08,21:13,,,40.82097,-73.890236,"(40.82097, -73.890236)",EAST 163 STREET                 ,HOE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111901,Sedan,,,,
2019-04-08,21:15,BRONX,10464,40.853516,-73.788635,"(40.853516, -73.788635)",,,186       CROSS STREET                  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111701,Sedan,Sedan,,,
2019-04-08,21:16,BROOKLYN,11214,40.591167,-73.984215,"(40.591167, -73.984215)",STILLWELL AVENUE                ,AVENUE W,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4111412,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,21:17,,,,,,TRIBOROUGH BRIDGE               ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4112095,Pick-up Truck,Sedan,,,
2019-04-08,21:20,QUEENS,11004,40.747055,-73.71194,"(40.747055, -73.71194)",260 STREET                      ,UNION TURNPIKE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4111341,Sedan,Sedan,,,
2019-04-08,21:30,BRONX,10467,40.878345,-73.86609,"(40.878345, -73.86609)",,,3533      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4111694,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,21:30,MANHATTAN,10013,40.720375,-74.003265,"(40.720375, -74.003265)",CANAL STREET                    ,GREENE STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,4111481,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,21:30,BROOKLYN,11220,40.64479,-74.01433,"(40.64479, -74.01433)",53 STREET                       ,4 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4111968,Bike,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,21:55,,,40.732727,-73.97451,"(40.732727, -73.97451)",AVENUE C                        ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4112833,Sedan,Sedan,,,
2019-04-08,22:00,QUEENS,11368,40.738068,-73.861046,"(40.738068, -73.861046)",,,98-40     57 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111311,Sedan,Taxi,,,
2019-04-08,22:00,,,40.819477,-73.92689,"(40.819477, -73.92689)",GRAND CONCOURSE                 ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111531,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,22:05,BROOKLYN,11216,40.67852,-73.949104,"(40.67852, -73.949104)",,,1247      ATLANTIC AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111413,Dump,,,,
2019-04-08,22:08,BRONX,10459,40.82789,-73.89821,"(40.82789, -73.89821)",PROSPECT AVENUE                 ,HOME STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4111367,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,22:10,,,40.60816,-74.145256,"(40.60816, -74.145256)",,,489       NORTH GANNON AVENUE           ,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,4111315,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,22:15,QUEENS,11385,40.709682,-73.90207,"(40.709682, -73.90207)",,,60-11     GROVE STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Unspecified,4111515,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan
2019-04-08,22:15,QUEENS,11435,40.706978,-73.813065,"(40.706978, -73.813065)",143 STREET                      ,87 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111305,Sedan,,,,
2019-04-08,22:30,QUEENS,11375,40.725628,-73.84585,"(40.725628, -73.84585)",68 DRIVE                        ,108 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4111379,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,22:30,QUEENS,11417,40.680668,-73.836334,"(40.680668, -73.836334)",104 STREET                      ,107 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111369,Sedan,Sedan,,,
2019-04-08,22:35,BROOKLYN,11214,40.59727,-73.99868,"(40.59727, -73.99868)",CROPSEY AVENUE                  ,BAY PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111307,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,22:40,BROOKLYN,11205,40.698036,-73.962845,"(40.698036, -73.962845)",FLUSHING AVENUE                 ,WILLIAMSBURG STREET WEST,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111422,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-04-08,22:40,MANHATTAN,10019,40.76477,-73.99546,"(40.76477, -73.99546)",,,665       11 AVENUE                     ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4111465,,,,,
2019-04-08,22:50,QUEENS,11429,40.705982,-73.73956,"(40.705982, -73.73956)",SPRINGFIELD BOULEVARD           ,111 ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4111849,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,23:00,QUEENS,11102,40.772987,-73.9164,"(40.772987, -73.9164)",29 STREET                       ,24 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4112054,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,23:00,QUEENS,11357,40.785732,-73.79561,"(40.785732, -73.79561)",CROSS ISLAND PARKWAY            ,WILLETS POINT BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111338,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,23:05,,,40.73374,-74.0063,"(40.73374, -74.0063)",WEST 10 STREET                  ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Following Too Closely,,,,4111470,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-04-08,23:10,QUEENS,11433,40.69652,-73.78155,"(40.69652, -73.78155)",110 AVENUE                      ,172 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4111762,Sedan,Sedan,,,
2019-04-08,23:27,,,40.877346,-73.84547,"(40.877346, -73.84547)",MICKLE AVENUE                   ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4111693,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,23:30,BRONX,10461,40.852036,-73.82909,"(40.852036, -73.82909)",,,3227      WESTCHESTER AVENUE            ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4111453,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,23:30,BRONX,10473,40.81706,-73.85072,"(40.81706, -73.85072)",,,530       OLMSTEAD AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4111563,Sedan,Sedan,,,
2019-04-08,23:30,MANHATTAN,10121,40.749706,-73.99343,"(40.749706, -73.99343)",,,4         PENNSYLVANIA PLAZA            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111537,Taxi,Taxi,,,
2019-04-08,23:35,,,40.85407,-73.89932,"(40.85407, -73.89932)",VALENTINE AVENUE                ,,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,,,,4111576,Sedan,Sedan,,,
2019-04-08,2:00,MANHATTAN,10118,40.74834,-73.98465,"(40.74834, -73.98465)",,,350       5 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4110966,Box Truck,,,,
2019-04-08,2:09,,,40.660656,-73.93033,"(40.660656, -73.93033)",RUTLAND ROAD                    ,,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4111111,Taxi,Sedan,,,
2019-04-08,2:10,QUEENS,11373,40.744606,-73.87755,"(40.744606, -73.87755)",,,42-30     HAMPTON STREET                ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111108,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,2:30,,,40.610588,-74.01274,"(40.610588, -74.01274)",BAY 7 STREET                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4111681,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,2:40,,,40.877068,-73.906105,"(40.877068, -73.906105)",WEST 230 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4110879,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,2:53,,,,,,HORACE HARDING EXPRESSWAY       ,UTOPIA PARKWAY,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4111078,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,3:00,,,40.715176,-73.951965,"(40.715176, -73.951965)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4110939,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,3:30,,,40.849247,-73.82739,"(40.849247, -73.82739)",BRUCKNER EXPRESSWAY             ,,,1,0,0,0,0,0,1,0,Pavement Slippery,,,,,4111346,Tow Truck / Wrecker,,,,
2019-04-08,4:17,,,,,,WEST SHORE EXPRESSWAY           ,,,0,0,0,0,0,0,0,0,Fell Asleep,,,,,4111641,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,4:20,,,40.867027,-73.917046,"(40.867027, -73.917046)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,,,,,4111101,Sedan,,,,
2019-03-31,23:15,,,,,,MACOMBS DAM BRIDGE              ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4108961,Sedan,,,,
2019-04-08,4:30,,,40.673107,-73.99959,"(40.673107, -73.99959)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4111172,Taxi,Bus,Box Truck,,
2019-04-08,5:00,,,40.75495,-73.899155,"(40.75495, -73.899155)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4111288,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
2019-04-08,5:30,QUEENS,11385,40.699993,-73.88571,"(40.699993, -73.88571)",,,67-05     COOPER AVENUE                 ,1,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,,,,4111044,Sedan,Sedan,,,
2019-04-08,5:35,MANHATTAN,10033,40.848118,-73.93089,"(40.848118, -73.93089)",WEST 181 STREET                 ,AMSTERDAM AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4111114,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,5:35,QUEENS,11411,40.702286,-73.74592,"(40.702286, -73.74592)",MURDOCK AVENUE                  ,209 STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,4111053,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan
2019-04-08,5:37,,,,,,BAYCHESTER AVENUE               ,SCHIEFELIN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4110881,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,5:50,QUEENS,11106,40.7651,-73.931496,"(40.7651, -73.931496)",,,21-12     BROADWAY                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4112247,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-04-08,5:55,BRONX,10456,40.835083,-73.91231,"(40.835083, -73.91231)",,,288       EAST 169 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4110896,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,6:00,QUEENS,11102,40.765465,-73.923645,"(40.765465, -73.923645)",,,30-73     30 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4111400,Station Wagon/Sport Utility Vehicle,,,,
2019-04-08,6:00,QUEENS,11413,40.66645,-73.75764,"(40.66645, -73.75764)",NORTH CONDUIT AVENUE            ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4111040,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-04-08,6:00,,,40.723347,-73.939316,"(40.723347, -73.939316)",MORGAN AVENUE                   ,MEEKER AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4110953,Sedan,Sedan,,,
